player_id,Name,Sex,Team,NOC,Year,Season,City,Sport,Event,Medal
1959823,Brody Malone,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's Pommel Horse,No medal
1959823,Brody Malone,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's Rings,No medal
1959823,Brody Malone,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's Vault,No medal
1959823,Brody Malone,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's Team,Bronze
1959825,Jordan Chiles,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women,No medal
1959825,Jordan Chiles,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women's All-Around,No medal
1959825,Jordan Chiles,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women's Balance Beam,No medal
1959825,Jordan Chiles,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women's Floor Exercise,No medal
1959825,Jordan Chiles,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women's Uneven Bars,No medal
1959825,Jordan Chiles,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women's Vault,No medal
1959825,Jordan Chiles,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women's Team,Gold
1959855,Paul Juda,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men,No medal
1959855,Paul Juda,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's All-Around,No medal
1959855,Paul Juda,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's Floor Exercise,No medal
1959855,Paul Juda,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's Horizontal Bar,No medal
1959855,Paul Juda,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's Parallel Bars,No medal
1959855,Paul Juda,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's Pommel Horse,No medal
1959855,Paul Juda,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's Rings,No medal
1959855,Paul Juda,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's Vault,No medal
1959855,Paul Juda,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's Team,Bronze
1959861,Simone Biles,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women,No medal
1959861,Simone Biles,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women's All-Around,Gold
1959861,Simone Biles,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women's Balance Beam,No medal
1959861,Simone Biles,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women's Floor Exercise,Silver
1959861,Simone Biles,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women's Uneven Bars,No medal
1959861,Simone Biles,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women's Vault,Gold
1959861,Simone Biles,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women's Team,Gold
1959865,Stephen Nedoroscik,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men,No medal
1959865,Stephen Nedoroscik,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's Floor Exercise,No medal
1959865,Stephen Nedoroscik,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's Horizontal Bar,No medal
1959865,Stephen Nedoroscik,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's Parallel Bars,No medal
1959865,Stephen Nedoroscik,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's Pommel Horse,Bronze
1959865,Stephen Nedoroscik,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's Rings,No medal
1959865,Stephen Nedoroscik,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's Vault,No medal
1959865,Stephen Nedoroscik,M,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Men's Team,Bronze
1959866,Sunisa Lee,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women,No medal
1959866,Sunisa Lee,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women's All-Around,Bronze
1959866,Sunisa Lee,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women's Balance Beam,No medal
1959866,Sunisa Lee,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women's Floor Exercise,No medal
1959866,Sunisa Lee,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women's Uneven Bars,Bronze
1959866,Sunisa Lee,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women's Vault,No medal
1959866,Sunisa Lee,F,United States,USA,2024,Summer,Paris,Artistic Gymnastics,Women's Team,Gold
1959947,Teresa Abelleira,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1959949,Laia Aleixandri,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1959961,Ona Batlle,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1959965,Aitana Bonmati,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1959967,Mariona Caldentey,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1959973,Olga Carmona,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1959975,Laia Codina,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1959976,Cata Coll,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1959980,del Athenea,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1959997,Lucia Garcia,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1960005,Patri Guijarro,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1960006,Jennifer Hermoso,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1960008,Oihane Hernandez,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1960015,Elene Lete,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1960019,Vicky Lopez,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1960030,Maria Mendez,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1960038,Eva Navarro,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1960046,Salma Paralluelo,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1960048,Irene Paredes,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1960058,Alexia Putellas,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1960064,Alba Redondo,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1960065,Misa Rodriguez,F,Spain,ESP,2024,Summer,Paris,Football,Women,No medal
1960111,Vernon Norwood,M,United States,USA,2024,Summer,Paris,Athletics,Men's 4 x 400m Relay,Gold
1960111,Vernon Norwood,M,United States,USA,2024,Summer,Paris,Athletics,4 x 400m Relay Mixed,Silver
1960115,Aleia Hobbs,F,United States,USA,2024,Summer,Paris,Athletics,Women's 4 x 100m Relay,Gold
1960118,Abdihamid Nur,M,United States,USA,2024,Summer,Paris,Athletics,Men's 5000m,No medal
1960125,Christian Coleman,M,United States,USA,2024,Summer,Paris,Athletics,Men's 4 x 100m Relay,No medal
1960137,Nikki Hiltz,F,United States,USA,2024,Summer,Paris,Athletics,Women's 1500m,No medal
1960143,Emily Mackay,F,United States,USA,2024,Summer,Paris,Athletics,Women's 1500m,No medal
1960145,Elle St.,F,United States,USA,2024,Summer,Paris,Athletics,Women's 1500m,No medal
1960146,Freddie Crittenden,M,United States,USA,2024,Summer,Paris,Athletics,Men's 110m Hurdles,No medal
1960149,Heath Baldwin,M,United States,USA,2024,Summer,Paris,Athletics,Men's Decathlon,No medal
1960155,Jarrion Lawson,M,United States,USA,2024,Summer,Paris,Athletics,Men's Long Jump,No medal
1960161,Karissa Schweizer,F,United States,USA,2024,Summer,Paris,Athletics,"Women's 10,000m",No medal
1960161,Karissa Schweizer,F,United States,USA,2024,Summer,Paris,Athletics,Women's 5000m,No medal
1960162,Lynna Irby-jackson,F,United States,USA,2024,Summer,Paris,Athletics,4 x 400m Relay Mixed,No medal
1960169,Masai Russell,F,United States,USA,2024,Summer,Paris,Athletics,Women's 100m Hurdles,Gold
1960173,Noah Lyles,M,United States,USA,2024,Summer,Paris,Athletics,Men's 100m,Gold
1960173,Noah Lyles,M,United States,USA,2024,Summer,Paris,Athletics,Men's 200m,Bronze
1960173,Noah Lyles,M,United States,USA,2024,Summer,Paris,Athletics,Men's 4 x 100m Relay,No medal
1960177,Quincy Hall,M,United States,USA,2024,Summer,Paris,Athletics,Men's 400m,Gold
1960177,Quincy Hall,M,United States,USA,2024,Summer,Paris,Athletics,Men's 4 x 400m Relay,Gold
1960178,Sam Kendricks,M,United States,USA,2024,Summer,Paris,Athletics,Men's Pole Vault,Silver
1960179,Shamier Little,F,United States,USA,2024,Summer,Paris,Athletics,Women's 4 x 400m Relay,Gold
1960179,Shamier Little,F,United States,USA,2024,Summer,Paris,Athletics,4 x 400m Relay Mixed,Silver
1960181,Sha'carri Richardson,F,United States,USA,2024,Summer,Paris,Athletics,Women's 100m,Silver
1960181,Sha'carri Richardson,F,United States,USA,2024,Summer,Paris,Athletics,Women's 4 x 100m Relay,Gold
1960187,William Kincaid,M,United States,USA,2024,Summer,Paris,Athletics,"Men's 10,000m",No medal
1960213,Roberto Montano,M,Ecuador,ECU,2024,Summer,Paris,Wrestling,Men's Greco-Roman 67kg,No medal
1960221,Rosangela Reasco,F,Ecuador,ECU,2024,Summer,Paris,Wrestling,Women's Freestyle 76kg,No medal
1960228,Yamileth Yepez,F,Ecuador,ECU,2024,Summer,Paris,Wrestling,Women's Freestyle 53kg,Silver
1960231,Dallas Oberholzer,M,South Africa,RSA,2024,Summer,Paris,Skateboarding,Men's Park,No medal
1960232,Brandon Valjalo,M,South Africa,RSA,2024,Summer,Paris,Skateboarding,Men's Street,No medal
1960233,Boipelo Awuah,F,South Africa,RSA,2024,Summer,Paris,Skateboarding,Women's Street,No medal
1960237,Elizabeth Valverde,F,Ecuador,ECU,2024,Summer,Paris,Wrestling,Women's Freestyle 57kg,No medal
1960303,Amal Al,F,Kuwait,KUW,2024,Summer,Paris,Athletics,Women's 800m,No medal
1960328,Will Jones,M,Canada,CAN,2024,Summer,Paris,Sailing,Men's Skiff,No medal
1960330,Emily Bugeja,F,Canada,CAN,2024,Summer,Paris,Sailing,Women's Kite,No medal
1960331,Antonia Lewin-lafrance,F,Canada,CAN,2024,Summer,Paris,Sailing,Women's Skiff,No medal
1960335,Justin Barnes,M,Canada,CAN,2024,Summer,Paris,Sailing,Men's Skiff,No medal
1960337,Georgia Lewin-lafrance,F,Canada,CAN,2024,Summer,Paris,Sailing,Women's Skiff,No medal
1960341,Sarah Douglas,F,Canada,CAN,2024,Summer,Paris,Sailing,Women's Dinghy,No medal
1960349,Yaqoub Alyouha,M,Kuwait,KUW,2024,Summer,Paris,Athletics,Men's 110m Hurdles,No medal
1960533,Michele Esercitato,M,Canada,CAN,2024,Summer,Paris,Shooting,10m Air Pistol Men,No medal
1960544,Tye Ikeda,M,Canada,CAN,2024,Summer,Paris,Shooting,10m Air Rifle Men,No medal
1960544,Tye Ikeda,M,Canada,CAN,2024,Summer,Paris,Shooting,50m Rifle 3 Positions Men,No medal
1960549,Shannon Westlake,F,Canada,CAN,2024,Summer,Paris,Shooting,50m Rifle 3 Positions Women,No medal
1960557,Ameena Shah,F,Kuwait,KUW,2024,Summer,Paris,Sailing,Women's Dinghy,No medal
1960567,Zaineb Sghaier,F,Tunisia,TUN,2024,Summer,Paris,Wrestling,Women's Freestyle 76kg,No medal
1960581,Anna Cockrell,F,United States,USA,2024,Summer,Paris,Athletics,Women's 400m Hurdles,Silver
1960588,Brittany Brown,F,United States,USA,2024,Summer,Paris,Athletics,Women's 200m,Bronze
1960590,Bryce Deadmon,M,United States,USA,2024,Summer,Paris,Athletics,Men's 4 x 400m Relay,Gold
1960590,Bryce Deadmon,M,United States,USA,2024,Summer,Paris,Athletics,4 x 400m Relay Mixed,Silver
1960604,Christopher Bailey,M,United States,USA,2024,Summer,Paris,Athletics,Men's 400m,No medal
1960604,Christopher Bailey,M,United States,USA,2024,Summer,Paris,Athletics,Men's 4 x 400m Relay,Gold
1960610,Cj Allen,M,United States,USA,2024,Summer,Paris,Athletics,Men's 400m Hurdles,No medal
1960612,Dakotah Lindwurm,F,United States,USA,2024,Summer,Paris,Athletics,Women's Marathon,No medal
1960622,Elise Cranny,F,United States,USA,2024,Summer,Paris,Athletics,Women's 5000m,No medal
1960646,Joseph Brown,M,United States,USA,2024,Summer,Paris,Athletics,Men's Discus Throw,No medal
1960650,Kaylyn Brown,F,United States,USA,2024,Summer,Paris,Athletics,Women's 4 x 400m Relay,Gold
1960650,Kaylyn Brown,F,United States,USA,2024,Summer,Paris,Athletics,4 x 400m Relay Mixed,Silver
1960658,Graham Blanks,M,United States,USA,2024,Summer,Paris,Athletics,Men's 5000m,No medal
1960659,Kenneth Bednarek,M,United States,USA,2024,Summer,Paris,Athletics,Men's 100m,No medal
1960659,Kenneth Bednarek,M,United States,USA,2024,Summer,Paris,Athletics,Men's 200m,Silver
1960659,Kenneth Bednarek,M,United States,USA,2024,Summer,Paris,Athletics,Men's 4 x 100m Relay,No medal
1960664,Malcolm Clemons,M,United States,USA,2024,Summer,Paris,Athletics,Men's Long Jump,No medal
1960667,Matthew Boling,M,United States,USA,2024,Summer,Paris,Athletics,Men's 4 x 400m Relay,No medal
1960675,Nia Akins,F,United States,USA,2024,Summer,Paris,Athletics,Women's 800m,No medal
1960684,Rai Benjamin,M,United States,USA,2024,Summer,Paris,Athletics,Men's 400m Hurdles,Gold
1960684,Rai Benjamin,M,United States,USA,2024,Summer,Paris,Athletics,Men's 4 x 400m Relay,Gold
1960688,Ryan Crouser,M,United States,USA,2024,Summer,Paris,Athletics,Men's Shot Put,Gold
1960705,Taliyah Brooks,F,United States,USA,2024,Summer,Paris,Athletics,Women's Heptathlon,No medal
1960709,Tamari Davis,F,United States,USA,2024,Summer,Paris,Athletics,Women's 4 x 100m Relay,Gold
1960711,Tara Davis-woodhall,F,United States,USA,2024,Summer,Paris,Athletics,Women's Long Jump,Gold
1960716,Trevor Bassitt,M,United States,USA,2024,Summer,Paris,Athletics,Men's 400m Hurdles,No medal
1960721,Valarie Allman,F,United States,USA,2024,Summer,Paris,Athletics,Women's Discus Throw,Gold
1960722,Valerie Constien,F,United States,USA,2024,Summer,Paris,Athletics,Women's 3000m Steeplechase,No medal
1960723,Vashti Cunningham,F,United States,USA,2024,Summer,Paris,Athletics,Women's High Jump,No medal
1960740,Georgia Furquim,F,Brazil,BRA,2024,Summer,Paris,Shooting,Skeet Women,No medal
1960741,Geovana Meyer,F,Brazil,BRA,2024,Summer,Paris,Shooting,10m Air Rifle Women,No medal
1960741,Geovana Meyer,F,Brazil,BRA,2024,Summer,Paris,Shooting,50m Rifle 3 Positions Women,No medal
1960746,Philipe Chateaubrian,M,Brazil,BRA,2024,Summer,Paris,Shooting,10m Air Pistol Men,No medal
1960762,Olivia Apps,F,Canada,CAN,2024,Summer,Paris,Rugby Sevens,Women,Silver
1960765,Fancy Bermudez,F,Canada,CAN,2024,Summer,Paris,Rugby Sevens,Women,Silver
1960778,Alysha Corrigan,F,Canada,CAN,2024,Summer,Paris,Rugby Sevens,Women,Silver
1960779,Caroline Crossley,F,Canada,CAN,2024,Summer,Paris,Rugby Sevens,Women,Silver
1960781,Chloe Daniels,F,Canada,CAN,2024,Summer,Paris,Rugby Sevens,Women,Silver
1960797,Asia Hogan-rochester,F,Canada,CAN,2024,Summer,Paris,Rugby Sevens,Women,Silver
1960803,Piper Logan,F,Canada,CAN,2024,Summer,Paris,Rugby Sevens,Women,Silver
1960812,Carissa Norsten,F,Canada,CAN,2024,Summer,Paris,Rugby Sevens,Women,Silver
1960817,Taylor Perry,F,Canada,CAN,2024,Summer,Paris,Rugby Sevens,Women,Silver
1960822,Krissy Scurfield,F,Canada,CAN,2024,Summer,Paris,Rugby Sevens,Women,Silver
1960826,Florence Symonds,F,Canada,CAN,2024,Summer,Paris,Rugby Sevens,Women,Silver
1960832,Shalaya Valenzuela,F,Canada,CAN,2024,Summer,Paris,Rugby Sevens,Women,Silver
1960834,Keyara Wardley,F,Canada,CAN,2024,Summer,Paris,Rugby Sevens,Women,Silver
1960837,Charity Williams,F,Canada,CAN,2024,Summer,Paris,Rugby Sevens,Women,Silver
1960867,Djenyfer Arnold,F,Brazil,BRA,2024,Summer,Paris,Triathlon,Women's Individual,No medal
1960871,Manoel Messias,M,Brazil,BRA,2024,Summer,Paris,Triathlon,Men's Individual,No medal
1960872,Miguel Hidalgo,M,Brazil,BRA,2024,Summer,Paris,Triathlon,Men's Individual,No medal
1960873,Vittoria Lopes,F,Brazil,BRA,2024,Summer,Paris,Triathlon,Women's Individual,No medal
1960899,Nneka Echikunwoke,F,United States,USA,2024,Summer,Paris,Athletics,Women's Hammer Throw,Silver
1960902,Andrew Evans,M,United States,USA,2024,Summer,Paris,Athletics,Men's Discus Throw,No medal
1960907,Anna Hall,F,United States,USA,2024,Summer,Paris,Athletics,Women's Heptathlon,No medal
1960909,Alexis Holmes,F,United States,USA,2024,Summer,Paris,Athletics,Women's 400m,No medal
1960909,Alexis Holmes,F,United States,USA,2024,Summer,Paris,Athletics,Women's 4 x 400m Relay,Gold
1960913,Alaysha Johnson,F,United States,USA,2024,Summer,Paris,Athletics,Women's 100m Hurdles,No medal
1960920,Bryce Hoppel,M,United States,USA,2024,Summer,Paris,Athletics,Men's 800m,No medal
1960921,Hobbs Kessler,M,United States,USA,2024,Summer,Paris,Athletics,Men's 1500m,No medal
1960921,Hobbs Kessler,M,United States,USA,2024,Summer,Paris,Athletics,Men's 800m,No medal
1960923,Chase Jackson,F,United States,USA,2024,Summer,Paris,Athletics,Women's Shot Put,No medal
1960930,Chari Hawkins,F,United States,USA,2024,Summer,Paris,Athletics,Women's Heptathlon,No medal
1960933,Cole Hocker,M,United States,USA,2024,Summer,Paris,Athletics,Men's 1500m,Gold
1960940,Daniel Haugh,M,United States,USA,2024,Summer,Paris,Athletics,Men's Hammer Throw,No medal
1960958,Fred Kerley,M,United States,USA,2024,Summer,Paris,Athletics,Men's 100m,Bronze
1960958,Fred Kerley,M,United States,USA,2024,Summer,Paris,Athletics,Men's 4 x 100m Relay,No medal
1960959,Grant Fisher,M,United States,USA,2024,Summer,Paris,Athletics,"Men's 10,000m",Bronze
1960959,Grant Fisher,M,United States,USA,2024,Summer,Paris,Athletics,Men's 5000m,Bronze
1960961,Grant Holloway,M,United States,USA,2024,Summer,Paris,Athletics,Men's 110m Hurdles,Gold
1960971,Jameesia Ford,F,United States,USA,2024,Summer,Paris,Athletics,Women's 4 x 400m Relay,No medal
1960977,Juvaughn Harrison,M,United States,USA,2024,Summer,Paris,Athletics,Men's High Jump,No medal
1960984,Kendall Ellis,F,United States,USA,2024,Summer,Paris,Athletics,Women's 400m,No medal
1960984,Kendall Ellis,F,United States,USA,2024,Summer,Paris,Athletics,Women's 4 x 400m Relay,Gold
1961008,Marisa Howard,F,United States,USA,2024,Summer,Paris,Athletics,Women's 3000m Steeplechase,No medal
1961011,Melissa Jefferson,F,United States,USA,2024,Summer,Paris,Athletics,Women's 100m,Bronze
1961011,Melissa Jefferson,F,United States,USA,2024,Summer,Paris,Athletics,Women's 4 x 100m Relay,Gold
1961016,Quanera Hayes,F,United States,USA,2024,Summer,Paris,Athletics,Women's 4 x 400m Relay,Gold
1961035,Tori Franklin,F,United States,USA,2024,Summer,Paris,Athletics,Women's Triple Jump,No medal
1961039,Bruno Lobo,M,Brazil,BRA,2024,Summer,Paris,Sailing,Men's Kite,No medal
1961043,Bruno Fontes,M,Brazil,BRA,2024,Summer,Paris,Sailing,Men's Dinghy,No medal
1961044,Veronica Fraley,F,United States,USA,2024,Summer,Paris,Athletics,Women's Discus Throw,No medal
1961052,Gabriella Kidd,F,Brazil,BRA,2024,Summer,Paris,Sailing,Women's Dinghy,No medal
1961053,Weini Kelati,F,United States,USA,2024,Summer,Paris,Athletics,"Women's 10,000m",No medal
1961057,Gabriel Simoes,M,Brazil,BRA,2024,Summer,Paris,Sailing,Men's Skiff,No medal
1961058,Henrique Duarte,M,Brazil,BRA,2024,Summer,Paris,Sailing,Mixed Dinghy,No medal
1961059,Isabel Swan,F,Brazil,BRA,2024,Summer,Paris,Sailing,Mixed Dinghy,No medal
1961061,Joao Siemsen,M,Brazil,BRA,2024,Summer,Paris,Sailing,Mixed Multihull,No medal
1961062,Kahena Kunze,F,Brazil,BRA,2024,Summer,Paris,Sailing,Women's Skiff,No medal
1961064,Marina Mariutti,F,Brazil,BRA,2024,Summer,Paris,Sailing,Mixed Multihull,No medal
1961065,Martine Soffiatti,F,Brazil,BRA,2024,Summer,Paris,Sailing,Women's Skiff,No medal
1961066,Marco Soffiatti,M,Brazil,BRA,2024,Summer,Paris,Sailing,Men's Skiff,No medal
1961067,Mateus Isaac,M,Brazil,BRA,2024,Summer,Paris,Sailing,Men's Windsurfing,No medal
1961080,Matej Benus,M,Slovakia,SVK,2024,Summer,Paris,Canoe Slalom,Men's Canoe Single,Bronze
1961080,Matej Benus,M,Slovakia,SVK,2024,Summer,Paris,Canoe Slalom,Men's Kayak Cross,No medal
1961081,Eliska Mintalova,F,Slovakia,SVK,2024,Summer,Paris,Canoe Slalom,Women's Kayak Single,No medal
1961081,Eliska Mintalova,F,Slovakia,SVK,2024,Summer,Paris,Canoe Slalom,Women's Kayak Cross,No medal
1961108,Edward Ly,M,Canada,CAN,2024,Summer,Paris,Table Tennis,Men's Singles,No medal
1961108,Edward Ly,M,Canada,CAN,2024,Summer,Paris,Table Tennis,Men's Team,No medal
1961112,Mo Zhang,F,Canada,CAN,2024,Summer,Paris,Table Tennis,Women's Singles,No medal
1961120,Jeremy Hazin,M,Canada,CAN,2024,Summer,Paris,Table Tennis,Men's Team,No medal
1961122,Eugene Wang,M,Canada,CAN,2024,Summer,Paris,Table Tennis,Men's Singles,No medal
1961122,Eugene Wang,M,Canada,CAN,2024,Summer,Paris,Table Tennis,Men's Team,No medal
1961168,Matt Berger,M,Canada,CAN,2024,Summer,Paris,Skateboarding,Men's Street,No medal
1961169,Ryan Decenzo,M,Canada,CAN,2024,Summer,Paris,Skateboarding,Men's Street,No medal
1961170,Fay Ebert,F,Canada,CAN,2024,Summer,Paris,Skateboarding,Women's Park,No medal
1961173,Cordano Russell,M,Canada,CAN,2024,Summer,Paris,Skateboarding,Men's Street,No medal
1961203,Bouha Ahamdy,F,Mauritania,MTN,2024,Summer,Paris,Athletics,Women's 100m,No medal
1961204,Tatiana Gusin,F,Greece,GRE,2024,Summer,Paris,Athletics,Women's High Jump,No medal
1961205,Christos Frantzeskakis,M,Greece,GRE,2024,Summer,Paris,Athletics,Men's Hammer Throw,No medal
1961207,Michail Anastasakis,M,Greece,GRE,2024,Summer,Paris,Athletics,Men's Hammer Throw,No medal
1961212,Panagiota Dosi,F,Greece,GRE,2024,Summer,Paris,Athletics,Women's High Jump,No medal
1961213,Polyniki Emmanouilidou,F,Greece,GRE,2024,Summer,Paris,Athletics,Women's 100m,No medal
1961213,Polyniki Emmanouilidou,F,Greece,GRE,2024,Summer,Paris,Athletics,Women's 200m,No medal
1961218,Emmanouil Karalis,M,Greece,GRE,2024,Summer,Paris,Athletics,Men's Pole Vault,Bronze
1961234,Antigoni Ntrismpioti,F,Greece,GRE,2024,Summer,Paris,Athletics,Women's 20km Race Walk,No medal
1961243,Stamatia Scarvelis,F,Greece,GRE,2024,Summer,Paris,Athletics,Women's Hammer Throw,No medal
1961245,Aikaterini Stefanidi,F,Greece,GRE,2024,Summer,Paris,Athletics,Women's Pole Vault,No medal
1961246,Miltiadis Tentoglou,M,Greece,GRE,2024,Summer,Paris,Athletics,Men's Long Jump,Gold
1961249,Elina Tzengko,F,Greece,GRE,2024,Summer,Paris,Athletics,Women's Javelin Throw,No medal
1961255,Giannis Antetokounmpo,M,Greece,GRE,2024,Summer,Paris,Basketball,Men,No medal
1961259,Nick Calathes,M,Greece,GRE,2024,Summer,Paris,Basketball,Men,No medal
1961260,Vasilis Charalampopoulos,M,Greece,GRE,2024,Summer,Paris,Basketball,Men,No medal
1961262,Panagiotis Kalaitzakis,M,Greece,GRE,2024,Summer,Paris,Basketball,Men,No medal
1961266,Giannoulis Larentzakis,M,Greece,GRE,2024,Summer,Paris,Basketball,Men,No medal
1961270,Dinos Mitoglou,M,Greece,GRE,2024,Summer,Paris,Basketball,Men,No medal
1961272,Dimitris Moraitis,M,Greece,GRE,2024,Summer,Paris,Basketball,Men,No medal
1961275,Georgios Papagiannis,M,Greece,GRE,2024,Summer,Paris,Basketball,Men,No medal
1961276,Kostas Papanikolaou,M,Greece,GRE,2024,Summer,Paris,Basketball,Men,No medal
1961279,Vasilis Toliopoulos,M,Greece,GRE,2024,Summer,Paris,Basketball,Men,No medal
1961294,Georgios Bouglas,M,Greece,GRE,2024,Summer,Paris,Cycling Road,Men's Road Race,No medal
1961299,Ioli Mytilineou,F,Greece,GRE,2024,Summer,Paris,Equestrian,Jumping Individual,No medal
1961300,Theodora Gkountoura,F,Greece,GRE,2024,Summer,Paris,Fencing,Women's Sabre Individual,No medal
1961314,Eleftherios Petrounias,M,Greece,GRE,2024,Summer,Paris,Artistic Gymnastics,Men,No medal
1961314,Eleftherios Petrounias,M,Greece,GRE,2024,Summer,Paris,Artistic Gymnastics,Men's Rings,Bronze
1961317,Elisavet Teltsidou,F,Greece,GRE,2024,Summer,Paris,Judo,Women -70 kg,No medal
1961318,Theodoros Tselidis,M,Greece,GRE,2024,Summer,Paris,Judo,Men -90 kg,Bronze
1961332,Alexandros Maramenidis,M,Greece,GRE,2024,Summer,Paris,Sailing,Men's Kite,No medal
1961342,Paraskevi Spanaki,F,Greece,GRE,2024,Summer,Paris,Sailing,Mixed Dinghy,No medal
1961343,Emmanouil Spanakis,M,Greece,GRE,2024,Summer,Paris,Sailing,Mixed Dinghy,No medal
1961345,Anna Korakaki,F,Greece,GRE,2024,Summer,Paris,Shooting,10m Air Pistol Women,No medal
1961345,Anna Korakaki,F,Greece,GRE,2024,Summer,Paris,Shooting,25m Pistol Women,No medal
1961346,Christina Moschi,F,Greece,GRE,2024,Summer,Paris,Shooting,10m Air Pistol Women,No medal
1961347,Emmanouela Katzouraki,F,Greece,GRE,2024,Summer,Paris,Shooting,Skeet Women,No medal
1961347,Emmanouela Katzouraki,F,Greece,GRE,2024,Summer,Paris,Shooting,Skeet Mixed Team,No medal
1961348,Efthimios Mitas,M,Greece,GRE,2024,Summer,Paris,Shooting,Skeet Men,No medal
1961348,Efthimios Mitas,M,Greece,GRE,2024,Summer,Paris,Shooting,Skeet Mixed Team,No medal
1961349,Charalambos Chalkiadakis,M,Greece,GRE,2024,Summer,Paris,Shooting,Skeet Men,No medal
1961352,Panagiotis Gionis,M,Greece,GRE,2024,Summer,Paris,Table Tennis,Men's Singles,No medal
1961362,Maria Sakkari,F,Greece,GRE,2024,Summer,Paris,Tennis,Women's Doubles,No medal
1961362,Maria Sakkari,F,Greece,GRE,2024,Summer,Paris,Tennis,Women's Singles,No medal
1961362,Maria Sakkari,F,Greece,GRE,2024,Summer,Paris,Tennis,Mixed Doubles,No medal
1961363,Stefanos Tsitsipas,M,Greece,GRE,2024,Summer,Paris,Tennis,Men's Doubles,No medal
1961363,Stefanos Tsitsipas,M,Greece,GRE,2024,Summer,Paris,Tennis,Men's Singles,No medal
1961363,Stefanos Tsitsipas,M,Greece,GRE,2024,Summer,Paris,Tennis,Mixed Doubles,No medal
1961403,Miyu Yamashita,F,Japan,JPN,2024,Summer,Paris,Golf,Women's Individual Stroke Play,No medal
1961406,Hideki Matsuyama,M,Japan,JPN,2024,Summer,Paris,Golf,Men's Individual Stroke Play,Bronze
